id,tank,pco2,temp,spp,rz,gen,sur_area,time,Growthmg.cm2.day
SFPZ1,280_31_3,280,31,S,F,Z,10.31688122,T30,NA
SFPZ10,400_31_3,400,31,S,F,Z,9.504307204,T30,0.842174558
SFPZ11,400_31_3,400,31,S,F,Z,8.290116213,T30,-0.017423694
SFPZ12,400_31_3,400,31,S,F,Z,8.884985239,T30,2.10123528
SFPZ13,400_28_3,400,28,S,F,Z,13.92064158,T30,NA
SFPZ17,700_31_3,700,31,S,F,Z,12.32800557,T30,NA
SFPZ18,700_31_3,700,31,S,F,Z,11.15325309,T30,1.010723692
SFPZ19,700_31_3,700,31,S,F,Z,9.87456947,T30,1.095908197
SFPZ20,700_31_3,700,31,S,F,Z,9.774347119,T30,1.128712977
SFPZ21,700_28_3,700,28,S,F,Z,9.663482864,T30,NA
SFPZ22,700_28_3,700,28,S,F,Z,NA,T30,NA
SFPZ23,700_28_3,700,28,S,F,Z,11.3218507,T30,0.565668276
SFPZ24,700_28_3,700,28,S,F,Z,9.683910216,T30,0.564940526
SFPZ25,280_31_3,280,31,S,F,Z,11.93075555,T30,NA
SFPZ26,400_28_3,400,28,S,F,Z,NA,T30,NA
SFPZ27,2800_31_3,2800,31,S,F,Z,9.403208735,T30,1.126556215
SFPZ28,2800_31_3,2800,31,S,F,Z,11.99463361,T30,1.306957019
SFPZ3,280_31_3,280,31,S,F,Z,10.44644889,T30,0.914319209
SFPZ31,2800_28_3,2800,28,S,F,Z,8.609650371,T30,NA
SFPZ32,2800_28_3,2800,28,S,F,Z,10.92071846,T30,NA
SFPZ35,400_31_3,400,31,S,F,Z,11.16895083,T30,NA
SFPZ37,2800_31_3,2800,31,S,F,Z,11.76011829,T30,1.165184088
SFPZ39,2800_31_3,2800,31,S,F,Z,11.06321455,T30,NA
SFPZ4,280_31_3,280,31,S,F,Z,NA,T30,NA
SFPZ40,280_31_3,280,31,S,F,Z,NA,T30,NA
SFPZ41,2800_28_3,2800,28,S,F,Z,NA,T30,NA
SFPZ42,280_28_3,280,28,S,F,Z,12.1252899,T30,NA
SFPZ43,2800_28_3,2800,28,S,F,Z,12.15526296,T30,0.136657768
SFPZ46,400_28_3,400,28,S,F,Z,7.538313942,T30,0.764277487
SFPZ48,400_28_3,400,28,S,F,Z,8.647031049,T30,0.962179961
SFPZ49,2800_28_3,2800,28,S,F,Z,8.64254529,T30,0.184604708
SFPZ5,280_28_3,280,28,S,F,Z,8.411733525,T30,NA
SFPZ6,280_28_3,280,28,S,F,Z,NA,T30,NA
SFPZ7,280_28_3,280,28,S,F,Z,10.70171051,T30,1.513524149
SFPZ8,280_28_3,280,28,S,F,Z,10.61037194,T30,0.874668259
SFSX1,280_31_1,280,31,S,F,X,11.02470952,T30,NA
SFSX10,400_31_1,400,31,S,F,X,13.31122949,T30,0.75009767
SFSX11,400_31_1,400,31,S,F,X,11.66394351,T30,1.323125162
SFSX12,400_31_1,400,31,S,F,X,8.967255238,T30,1.018830274
SFSX17,700_31_1,700,31,S,F,X,9.422301038,T30,0.663750185
SFSX18,700_31_1,700,31,S,F,X,10.42743389,T30,1.264521494
SFSX19,700_31_1,700,31,S,F,X,10.3143505,T30,0.839685525
SFSX2,280_31_1,280,31,S,F,X,10.38238125,T30,1.697319892
SFSX20,700_31_1,700,31,S,F,X,10.86728915,T30,NA
SFSX21,700_28_1,700,28,S,F,X,9.990745941,T30,NA
SFSX22,700_28_1,700,28,S,F,X,12.54470451,T30,0.591551067
SFSX23,700_28_1,700,28,S,F,X,9.02878928,T30,0.507943088
SFSX24,700_28_1,700,28,S,F,X,9.108383861,T30,0.298044738
SFSX25,2800_31_1,2800,31,S,F,X,9.990660988,T30,NA
SFSX26,2800_31_1,2800,31,S,F,X,10.95054852,T30,0.948075288
SFSX27,2800_31_1,2800,31,S,F,X,11.78878484,T30,0.972558065
SFSX28,2800_31_1,2800,31,S,F,X,9.403120581,T30,0.711591052
SFSX29,2800_28_1,2800,28,S,F,X,9.614402511,T30,NA
SFSX3,280_31_1,280,31,S,F,X,10.26791626,T30,1.461124373
SFSX30,2800_28_1,2800,28,S,F,X,9.437117689,T30,0.018615395
SFSX31,2800_28_1,2800,28,S,F,X,10.65095416,T30,0.196277301
SFSX32,2800_28_1,2800,28,S,F,X,11.25583127,T30,0.489158217
SFSX37,400_28_1,400,28,S,F,X,12.80567261,T30,0.035531129
SFSX39,400_28_1,400,28,S,F,X,10.06501398,T30,0.490221963
SFSX4,280_31_1,280,31,S,F,X,11.74422474,T30,2.439727043
SFSX40,400_28_1,400,28,S,F,X,9.308985558,T30,0.03173864
SFSX5,280_28_1,280,28,S,F,X,11.01166721,T30,NA
SFSX6,280_28_1,280,28,S,F,X,13.0493365,T30,0.965779201
SFSX7,280_28_1,280,28,S,F,X,NA,T30,NA
SFSX8,280_28_1,280,28,S,F,X,11.02098015,T30,0.975534953
SFSX9,400_31_1,400,31,S,F,X,13.79665482,T30,NA
SFSY1,280_31_2,280,31,S,F,Y,10.788036,T30,NA
SFSY10,400_31_2,400,31,S,F,Y,11.44645912,T30,1.484326078
SFSY11,400_31_2,400,31,S,F,Y,10.61349035,T30,1.423895392
SFSY12,400_31_2,400,31,S,F,Y,10.21421936,T30,1.223644313
SFSY17,700_31_2,700,31,S,F,Y,9.172896227,T30,NA
SFSY18,700_31_2,700,31,S,F,Y,10.12965156,T30,1.820985237
SFSY19,700_31_2,700,31,S,F,Y,7.727034385,T30,1.302726986
SFSY2,280_31_2,280,31,S,F,Y,11.04069463,T30,1.753110307
SFSY20,700_31_2,700,31,S,F,Y,11.08881017,T30,0.896012659
SFSY21,700_28_2,700,28,S,F,Y,9.249863135,T30,NA
SFSY22,700_28_2,700,28,S,F,Y,10.54056056,T30,1.786616977
SFSY23,700_28_2,700,28,S,F,Y,10.54019584,T30,1.091898453
SFSY24,700_28_2,700,28,S,F,Y,11.40582037,T30,1.059035324
SFSY25,2800_31_2,2800,31,S,F,Y,11.09795986,T30,NA
SFSY26,2800_31_2,2800,31,S,F,Y,NA,T30,NA
SFSY27,2800_31_2,2800,31,S,F,Y,10.8970979,T30,0.69999749
SFSY28,2800_31_2,2800,31,S,F,Y,9.804100241,T30,1.338518849
SFSY29,2800_28_2,2800,28,S,F,Y,11.20523125,T30,NA
SFSY3,280_31_2,280,31,S,F,Y,NA,T30,NA
SFSY30,2800_28_2,2800,28,S,F,Y,9.69539863,T30,0.654646505
SFSY32,2800_28_2,2800,28,S,F,Y,12.93495005,T30,1.062071194
SFSY35,280_31_2,280,31,S,F,Y,6.815652027,T30,NA
SFSY39,400_28_2,400,28,S,F,Y,12.2251075,T30,1.114137814
SFSY4,280_31_2,280,31,S,F,Y,7.241816945,T30,2.47328968
SFSY46,400_28_2,400,28,S,F,Y,7.830324629,T30,0.626352761
SFSY5,280_28_2,280,28,S,F,Y,9.785979148,T30,NA
SFSY54,2800_28_2,2800,28,S,F,Y,5.725161887,T30,0.87758642
SFSY6,280_28_2,280,28,S,F,Y,11.44768815,T30,1.190803267
SFSY61,400_28_2,400,28,S,F,Y,12.56532312,T30,1.285482263
SFSY7,280_28_2,280,28,S,F,Y,NA,T30,NA
SFSY8,280_28_2,280,28,S,F,Y,12.79958159,T30,1.05408851
SFSY9,400_31_2,400,31,S,F,Y,12.22443425,T30,NA
SNSX1,280_31_1,280,31,S,N,X,8.974755724,T30,NA
SNSX10,400_31_1,400,31,S,N,X,11.30734868,T30,0.059081538
SNSX11,400_31_1,400,31,S,N,X,10.74735655,T30,1.197503771
SNSX12,400_31_1,400,31,S,N,X,8.221233968,T30,0.909230905
SNSX17,700_31_1,700,31,S,N,X,9.796245036,T30,NA
SNSX18,700_31_1,700,31,S,N,X,11.49313411,T30,1.543157342
SNSX19,700_31_1,700,31,S,N,X,13.07542816,T30,1.577334529
SNSX2,280_31_1,280,31,S,N,X,6.087734992,T30,3.791850962
SNSX20,700_31_1,700,31,S,N,X,10.36689316,T30,1.728475315
SNSX21,700_28_1,700,28,S,N,X,9.497533826,T30,NA
SNSX22,700_28_1,700,28,S,N,X,11.30657827,T30,1.633636003
SNSX23,700_28_1,700,28,S,N,X,10.53825664,T30,1.881240956
SNSX24,700_28_1,700,28,S,N,X,8.877983162,T30,1.045345028
SNSX25,2800_31_1,2800,31,S,N,X,11.20202769,T30,NA
SNSX26,2800_31_1,2800,31,S,N,X,12.19297825,T30,0.863315646
SNSX27,2800_31_1,2800,31,S,N,X,9.759642072,T30,1.077365933
SNSX28,2800_31_1,2800,31,S,N,X,10.96984002,T30,0.90196798
SNSX29,2800_28_1,2800,28,S,N,X,10.87708244,T30,NA
SNSX3,280_31_1,280,31,S,N,X,10.41164323,T30,2.734785517
SNSX30,2800_28_1,2800,28,S,N,X,9.014287087,T30,0.305970742
SNSX31,2800_28_1,2800,28,S,N,X,9.183660091,T30,-0.059300387
SNSX32,2800_28_1,2800,28,S,N,X,8.658544355,T30,0.51666068
SNSX37,400_28_1,400,28,S,N,X,10.6928288,T30,0.837222114
SNSX38,400_28_1,400,28,S,N,X,12.6879686,T30,0.789402103
SNSX4,280_31_1,280,31,S,N,X,9.533569619,T30,3.609861389
SNSX40,400_28_1,400,28,S,N,X,9.663371319,T30,0.551567339
SNSX5,280_28_1,280,28,S,N,X,9.796247799,T30,NA
SNSX6,280_28_1,280,28,S,N,X,9.704965771,T30,1.846366009
SNSX7,280_28_1,280,28,S,N,X,10.43450467,T30,1.58847981
SNSX8,280_28_1,280,28,S,N,X,14.28425791,T30,1.627098309
SNSX9,400_31_1,400,31,S,N,X,9.786817778,T30,NA
SNSY1,400_31_2,400,31,S,N,Y,7.942647586,T30,NA
SNSY10,400_31_2,400,31,S,N,Y,NA,T30,NA
SNSY11,400_31_2,400,31,S,N,Y,12.48091936,T30,0.257504179
SNSY12,400_31_2,400,31,S,N,Y,NA,T30,NA
SNSY14,400_28_2,400,28,S,N,Y,10.84090902,T30,0.038155137
SNSY15,400_28_2,400,28,S,N,Y,9.546994076,T30,0.312568635
SNSY17,700_31_2,700,31,S,N,Y,7.863813799,T30,NA
SNSY18,700_31_2,700,31,S,N,Y,11.9885606,T30,1.567684924
SNSY19,700_31_2,700,31,S,N,Y,9.626517285,T30,1.706294726
SNSY2,280_31_2,280,31,S,N,Y,9.241743899,T30,1.64110441
SNSY20,700_31_2,700,31,S,N,Y,12.4652719,T30,1.392408998
SNSY21,700_28_2,700,28,S,N,Y,9.283649778,T30,NA
SNSY22,700_28_2,700,28,S,N,Y,11.56329815,T30,0.840062131
SNSY23,700_28_2,700,28,S,N,Y,8.162592949,T30,1.818253925
SNSY24,700_28_2,700,28,S,N,Y,8.208142791,T30,0.265518257
SNSY25,2800_31_2,2800,31,S,N,Y,7.993453783,T30,NA
SNSY26,2800_31_2,2800,31,S,N,Y,11.99892998,T30,1.216662542
SNSY27,400_31_2,400,31,S,N,Y,9.945446009,T30,-9.977143586
SNSY28,2800_31_2,2800,31,S,N,Y,10.30486231,T30,0.578824413
SNSY29,2800_28_2,2800,28,S,N,Y,8.777965091,T30,NA
SNSY3,280_31_2,280,31,S,N,Y,3.411558218,T30,2.27576034
SNSY30,2800_28_2,2800,28,S,N,Y,9.875591052,T30,0.789826144
SNSY31,2800_28_2,2800,28,S,N,Y,7.565367773,T30,0.777904698
SNSY32,2800_28_2,2800,28,S,N,Y,10.96454588,T30,1.025418049
SNSY33,280_31_2,280,31,S,N,Y,10.56426815,T30,NA
SNSY37,400_31_2,400,31,S,N,Y,10.41032745,T30,NA
SNSY39,400_28_2,400,28,S,N,Y,9.466261909,T30,0.363924011
SNSY4,280_31_2,280,31,S,N,Y,12.54516341,T30,1.889727831
SNSY40,2800_31_2,2800,31,S,N,Y,9.601171904,T30,0.863633312
SNSY5,280_28_2,280,28,S,N,Y,9.111943316,T30,NA
SNSY6,280_28_2,280,28,S,N,Y,10.12201374,T30,1.166309957
SNSY7,280_28_2,280,28,S,N,Y,9.139421396,T30,0.234505353
SNSY8,280_28_2,280,28,S,N,Y,12.13337321,T30,0.965770635
SNSZ1,280_31_3,280,31,S,N,Z,11.78022861,T30,NA
SNSZ10,400_31_3,400,31,S,N,Z,8.556919031,T30,0.521183174
SNSZ12,400_31_3,400,31,S,N,Z,8.749063764,T30,1.320776242
SNSZ17,700_31_3,700,31,S,N,Z,10.64733482,T30,NA
SNSZ18,700_31_3,700,31,S,N,Z,10.67923374,T30,1.760172851
SNSZ19,700_31_3,700,31,S,N,Z,12.20996494,T30,1.25026684
SNSZ2,280_31_3,280,31,S,N,Z,11.70842558,T30,1.292279261
SNSZ20,700_31_3,700,31,S,N,Z,9.460195162,T30,0.419681645
SNSZ21,700_28_3,700,28,S,N,Z,12.21045083,T30,NA
SNSZ22,700_28_3,700,28,S,N,Z,10.43545048,T30,1.185196133
SNSZ23,700_28_3,700,28,S,N,Z,8.175738208,T30,1.213597913
SNSZ24,700_28_3,700,28,S,N,Z,12.2367271,T30,0.925152064
SNSZ25,2800_31_3,2800,31,S,N,Z,10.73332214,T30,NA
SNSZ26,2800_31_3,2800,31,S,N,Z,10.49814494,T30,1.309334965
SNSZ27,400_28_3,400,28,S,N,Z,11.85687954,T30,0.041115371
SNSZ29,2800_28_3,2800,28,S,N,Z,10.46975626,T30,NA
SNSZ3,280_31_3,280,31,S,N,Z,11.42837091,T30,1.042726628
SNSZ32,2800_28_3,2800,28,S,N,Z,9.714428164,T30,0.724866822
SNSZ34,400_31_3,400,31,S,N,Z,10.44177331,T30,1.246777826
SNSZ4,280_31_3,280,31,S,N,Z,11.42826148,T30,1.766332626
SNSZ41,2800_31_3,2800,31,S,N,Z,8.738457538,T30,0.721724255
SNSZ42,2800_31_3,2800,31,S,N,Z,8.058395622,T30,0.529747994
SNSZ47,400_28_3,400,28,S,N,Z,9.951308036,T30,0.2820552
SNSZ48,2800_28_3,2800,28,S,N,Z,7.567535755,T30,-0.00520565
SNSZ5,280_28_3,280,28,S,N,Z,13.01024274,T30,NA
SNSZ50,400_28_3,400,28,S,N,Z,8.243693459,T30,0.39782477
SNSZ52,2800_28_3,2800,28,S,N,Z,6.654735978,T30,-0.130233066
SNSZ6,280_28_3,280,28,S,N,Z,11.03913725,T30,0.93732844
SNSZ7,280_28_3,280,28,S,N,Z,11.89111781,T30,1.310385171
SNSZ8,280_28_3,280,28,S,N,Z,12.15458747,T30,0.838299878
SNSZ9,400_31_3,400,31,S,N,Z,10.83481761,T30,NA
SFPX1,280_31_1,280,31,P,F,X,12.40013897,T30,NA
SFPX10,400_31_1,400,31,P,F,X,8.068759223,T30,-0.157121776
SFPX11,400_31_1,400,31,P,F,X,9.548318444,T30,0.99987688
SFPX12,400_31_1,400,31,P,F,X,10.57862473,T30,1.291169376
SFPX17,700_31_1,700,31,P,F,X,9.994337683,T30,NA
SFPX18,700_31_1,700,31,P,F,X,11.28594569,T30,1.167129678
SFPX19,700_31_1,700,31,P,F,X,12.50584599,T30,1.193013224
SFPX2,400_28_1,400,28,P,F,X,13.02590689,T30,0.934722332
SFPX20,700_31_1,700,31,P,F,X,10.82516588,T30,1.002399684
SFPX21,700_28_1,700,28,P,F,X,13.57705957,T30,NA
SFPX22,700_28_1,700,28,P,F,X,10.92101195,T30,1.388643491
SFPX24,700_28_1,700,28,P,F,X,14.80244858,T30,1.55489165
SFPX25,2800_31_1,2800,31,P,F,X,10.27355817,T30,NA
SFPX26,2800_31_1,2800,31,P,F,X,12.97746062,T30,0.695738699
SFPX27,2800_31_1,2800,31,P,F,X,10.97178607,T30,0.876245802
SFPX28,2800_31_1,2800,31,P,F,X,14.58624518,T30,1.586216614
SFPX3,400_28_1,400,28,P,F,X,13.03102447,T30,0.492005318
SFPX30,2800_28_1,2800,28,P,F,X,14.00692239,T30,NA
SFPX32,2800_28_1,2800,28,P,F,X,13.39946969,T30,0.768043272
SFPX33,700_28_1,700,28,P,F,X,10.48439663,T30,2.254302354
SFPX37,280_28_1,280,28,P,F,X,13.72456363,T30,1.318513215
SFPX4,400_28_1,400,28,P,F,X,13.43504994,T30,0.906256852
SFPX6,280_28_1,280,28,P,F,X,15.22822569,T30,NA
SFPX7,280_28_1,280,28,P,F,X,15.65321425,T30,1.296489904
SFPX9,400_31_1,400,31,P,F,X,13.09683164,T30,NA
SFSZ1,280_31_3,280,31,P,F,Z,10.07680878,T30,NA
SFSZ10,400_31_3,400,31,P,F,Z,12.87095844,T30,0.976782707
SFSZ11,400_31_3,400,31,P,F,Z,10.23726761,T30,0.891644172
SFSZ12,400_31_3,400,31,P,F,Z,12.94810252,T30,1.102678371
SFSZ17,700_31_3,700,31,P,F,Z,11.00500208,T30,NA
SFSZ18,700_31_3,700,31,P,F,Z,9.60228373,T30,0.764645427
SFSZ19,700_31_3,700,31,P,F,Z,10.66146804,T30,0.673529272
SFSZ2,280_31_3,280,31,P,F,Z,10.46528651,T30,1.306594796
SFSZ20,700_31_3,700,31,P,F,Z,12.21236255,T30,0.83514904
SFSZ21,700_28_3,700,28,P,F,Z,11.56374845,T30,NA
SFSZ22,700_28_3,700,28,P,F,Z,12.56615398,T30,0.838051042
SFSZ23,700_28_3,700,28,P,F,Z,12.92202173,T30,1.625820582
SFSZ24,700_28_3,700,28,P,F,Z,11.4001967,T30,1.188852132
SFSZ25,2800_31_3,2800,31,P,F,Z,11.39915836,T30,NA
SFSZ26,2800_31_3,2800,31,P,F,Z,9.600764957,T30,0.885599478
SFSZ27,2800_31_3,2800,31,P,F,Z,9.6890376,T30,0.965435839
SFSZ28,2800_31_3,2800,31,P,F,Z,9.833257295,T30,0.797942362
SFSZ29,2800_28_3,2800,28,P,F,Z,10.30552015,T30,NA
SFSZ3,280_31_3,280,31,P,F,Z,10.22583166,T30,1.180742503
SFSZ30,2800_28_3,2800,28,P,F,Z,11.22522947,T30,1.024527435
SFSZ31,2800_28_3,2800,28,P,F,Z,15.04720886,T30,0.935814012
SFSZ35,400_31_2,400,31,P,F,Z,9.283436045,T30,NA
SFSZ36,280_31_2,280,31,P,F,Z,9.901283355,T30,NA
SFSZ38,280_28_2,280,28,P,F,Z,15.06133794,T30,NA
SFSZ4,280_31_3,280,31,P,F,Z,12.03123452,T30,1.029904163
SFSZ40,400_28_3,400,28,P,F,Z,7.866291586,T30,-0.124327962
SFSZ41,400_28_3,400,28,P,F,Z,3.913694091,T30,0.025241594
SFSZ42,2800_28_3,2800,28,P,F,Z,10.57812779,T30,0.065372168
SFSZ44,400_28_3,400,28,P,F,Z,6.903062936,T30,0
SFSZ5,280_28_3,280,28,P,F,Z,10.47280755,T30,NA
SFSZ6,280_28_3,280,28,P,F,Z,12.37782516,T30,1.830206938
SFSZ7,280_28_3,280,28,P,F,Z,10.90717035,T30,1.435191106
SFSZ8,280_28_3,280,28,P,F,Z,13.15212131,T30,1.827752973
SFSZ9,400_31_3,400,31,P,F,Z,10.42930981,T30,NA
SNPX1,280_31_1,280,31,P,N,X,13.08025711,T30,NA
SNPX10,400_31_1,400,31,P,N,X,16.40948851,T30,1.236141177
SNPX11,400_31_1,400,31,P,N,X,14.80488021,T30,4.178512766
SNPX12,400_31_1,400,31,P,N,X,12.26878428,T30,0.789764024
SNPX17,700_31_1,700,31,P,N,X,11.40505437,T30,NA
SNPX18,700_31_1,700,31,P,N,X,12.56212829,T30,1.092982006
SNPX19,700_31_1,700,31,P,N,X,12.41147183,T30,1.095600764
SNPX20,700_31_1,700,31,P,N,X,12.76901002,T30,1.353119778
SNPX21,700_28_1,700,28,P,N,X,12.58013856,T30,NA
SNPX22,700_28_1,700,28,P,N,X,12.6447569,T30,2.19521351
SNPX23,700_28_1,700,28,P,N,X,17.57592461,T30,1.385955219
SNPX24,700_28_1,700,28,P,N,X,13.37553633,T30,1.127244518
SNPX25,2800_31_1,2800,31,P,N,X,16.40760434,T30,NA
SNPX26,2800_31_1,2800,31,P,N,X,15.40220449,T30,1.264068689
SNPX27,2800_31_1,2800,31,P,N,X,14.50425981,T30,1.271445271
SNPX28,2800_31_1,2800,31,P,N,X,16.61673469,T30,1.5422538
SNPX29,2800_28_1,2800,28,P,N,X,10.01577725,T30,NA
SNPX3,400_28_1,400,28,P,N,X,14.04665061,T30,1.054926347
SNPX30,2800_28_1,2800,28,P,N,X,13.53786018,T30,1.28863832
SNPX32,2800_28_1,2800,28,P,N,X,15.92628486,T30,0.152516398
SNPX33,400_28_1,400,28,P,N,X,NA,T30,NA
SNPX39,2800_28_1,2800,28,P,N,X,18.3487104,T30,0.850731167
SNPX4,400_28_1,400,28,P,N,X,7.687149005,T30,1.926049999
SNPX5,280_28_1,280,28,P,N,X,11.3159025,T30,NA
SNPX6,280_28_1,280,28,P,N,X,17.4259709,T30,2.022455073
SNPX7,280_28_1,280,28,P,N,X,9.799311521,T30,1.603440464
SNPX8,280_28_1,280,28,P,N,X,12.72582763,T30,1.877408273
SNPX9,400_31_1,400,31,P,N,X,14.97505892,T30,NA
SNPY1,280_31_2,280,31,P,N,Y,10.39757971,T30,NA
SNPY10,400_31_2,400,31,P,N,Y,10.64985278,T30,1.151547329
SNPY11,400_31_2,400,31,P,N,Y,9.027207326,T30,0.662072605
SNPY12,400_31_2,400,31,P,N,Y,11.780026,T30,0.614976949
SNPY17,700_31_2,700,31,P,N,Y,8.902318474,T30,NA
SNPY18,700_31_2,700,31,P,N,Y,13.13927043,T30,1.730870909
SNPY19,700_31_2,700,31,P,N,Y,10.45816983,T30,0.978682254
SNPY2,280_31_2,280,31,P,N,Y,13.17315985,T30,2.077168324
SNPY20,700_31_2,700,31,P,N,Y,13.75478815,T30,1.43913194
SNPY21,700_28_2,700,28,P,N,Y,8.718148695,T30,NA
SNPY22,700_28_2,700,28,P,N,Y,11.03303227,T30,0.662085874
SNPY23,700_28_2,700,28,P,N,Y,9.760858005,T30,1.686307076
SNPY24,700_28_2,700,28,P,N,Y,13.22241916,T30,1.650521635
SNPY26,2800_31_2,2800,31,P,N,Y,12.51716679,T30,1.383159906
SNPY27,2800_31_2,2800,31,P,N,Y,9.284636684,T30,1.059679455
SNPY28,2800_31_2,2800,31,P,N,Y,8.920762525,T30,2.369983369
SNPY29,2800_28_2,2800,28,P,N,Y,7.34542328,T30,NA
SNPY3,400_28_2,400,28,P,N,Y,8.734106021,T30,2.400672401
SNPY30,2800_28_2,2800,28,P,N,Y,9.08220684,T30,1.146355905
SNPY31,2800_28_2,2800,28,P,N,Y,12.03055591,T30,1.579476636
SNPY32,2800_28_2,2800,28,P,N,Y,12.48080368,T30,1.720854491
SNPY33,2800_31_2,2800,31,P,N,Y,8.244180101,T30,NA
SNPY34,400_28_2,400,28,P,N,Y,NA,T30,NA
SNPY35,400_28_2,400,28,P,N,Y,NA,T30,NA
SNPY4,280_31_2,280,31,P,N,Y,12.91308077,T30,1.97407492
SNPY5,280_28_2,280,28,P,N,Y,11.10802762,T30,NA
SNPY6,280_28_2,280,28,P,N,Y,13.88219069,T30,2.141002272
SNPY7,280_28_2,280,28,P,N,Y,11.6450151,T30,2.160525481
SNPY8,280_28_2,280,28,P,N,Y,9.324060272,T30,2.200168586
SNPY9,400_31_2,400,31,P,N,Y,10.186245,T30,NA
SNPZ1,280_31_3,280,31,P,N,Z,11.63327755,T30,NA
SNPZ10,400_31_3,400,31,P,N,Z,11.31066431,T30,2.624702565
SNPZ11,400_31_3,400,31,P,N,Z,10.08037922,T30,2.203743624
SNPZ12,400_31_3,400,31,P,N,Z,12.3887918,T30,3.517075395
SNPZ17,700_31_3,700,31,P,N,Z,11.67689975,T30,NA
SNPZ18,700_31_3,700,31,P,N,Z,12.54109767,T30,2.932431094
SNPZ19,700_31_3,700,31,P,N,Z,11.96398536,T30,1.179538553
SNPZ2,280_31_3,280,31,P,N,Z,13.85732268,T30,2.401558182
SNPZ20,700_31_3,700,31,P,N,Z,10.98901588,T30,0.566593622
SNPZ21,700_28_3,700,28,P,N,Z,11.09815471,T30,NA
SNPZ22,700_28_3,700,28,P,N,Z,13.26142853,T30,2.087242317
SNPZ23,700_28_3,700,28,P,N,Z,11.56793941,T30,1.797250959
SNPZ24,700_28_3,700,28,P,N,Z,13.06726037,T30,2.679583465
SNPZ25,2800_31_3,2800,31,P,N,Z,12.58377651,T30,NA
SNPZ26,2800_31_3,2800,31,P,N,Z,12.24102267,T30,2.381263387
SNPZ27,2800_31_3,2800,31,P,N,Z,13.96124484,T30,3.074463189
SNPZ28,2800_31_3,2800,31,P,N,Z,12.35184962,T30,1.919947432
SNPZ29,2800_28_3,2800,28,P,N,Z,11.88036067,T30,NA
SNPZ3,280_31_3,280,31,P,N,Z,11.66846802,T30,1.773321434
SNPZ30,2800_28_3,2800,28,P,N,Z,13.88002915,T30,1.588633391
SNPZ31,2800_28_3,2800,28,P,N,Z,12.26261114,T30,1.860941339
SNPZ32,2800_28_3,2800,28,P,N,Z,7.526001877,T30,2.22999718
SNPZ38,400_28_3,400,28,P,N,Z,12.53178473,T30,0.283984557
SNPZ39,280_31_2,280,31,P,N,Z,8.038008336,T30,NA
SNPZ4,280_31_3,280,31,P,N,Z,11.11281294,T30,2.909104428
SNPZ43,400_28_3,400,28,P,N,Z,7.014957498,T30,-2.267276529
SNPZ46,400_28_3,400,28,P,N,Z,8.95149212,T30,-0.742165078
SNPZ5,280_28_3,280,28,P,N,Z,11.03506207,T30,NA
SNPZ6,280_28_3,280,28,P,N,Z,13.05146428,T30,3.289931689
SNPZ7,280_28_3,280,28,P,N,Z,13.29803709,T30,2.368669033
SNPZ8,280_28_3,280,28,P,N,Z,12.25394487,T30,1.681304497
SNPZ9,400_31_3,400,31,P,N,Z,9.704998581,T30,NA
SFPZ1,280_31_3,280,31,S,F,Z,10.31688122,T60,NA
SFPZ10,400_31_3,400,31,S,F,Z,9.504307204,T60,NA
SFPZ11,400_31_3,400,31,S,F,Z,8.290116213,T60,-0.05517503
SFPZ12,400_31_3,400,31,S,F,Z,8.884985239,T60,0.295338034
SFPZ13,400_28_3,400,28,S,F,Z,13.92064158,T60,NA
SFPZ17,700_31_3,700,31,S,F,Z,12.32800557,T60,NA
SFPZ18,700_31_3,700,31,S,F,Z,11.15325309,T60,NA
SFPZ19,700_31_3,700,31,S,F,Z,9.87456947,T60,0.450652559
SFPZ20,700_31_3,700,31,S,F,Z,9.774347119,T60,1.320160165
SFPZ21,700_28_3,700,28,S,F,Z,9.663482864,T60,NA
SFPZ22,700_28_3,700,28,S,F,Z,NA,T60,NA
SFPZ23,700_28_3,700,28,S,F,Z,11.3218507,T60,NA
SFPZ24,700_28_3,700,28,S,F,Z,9.683910216,T60,0.385327972
SFPZ25,280_31_3,280,31,S,F,Z,11.93075555,T60,1.387320832
SFPZ26,400_28_3,400,28,S,F,Z,NA,T60,NA
SFPZ27,2800_31_3,2800,31,S,F,Z,9.403208735,T60,0.56129776
SFPZ28,2800_31_3,2800,31,S,F,Z,11.99463361,T60,NA
SFPZ3,280_31_3,280,31,S,F,Z,10.44644889,T60,NA
SFPZ31,2800_28_3,2800,28,S,F,Z,8.609650371,T60,NA
SFPZ32,2800_28_3,2800,28,S,F,Z,10.92071846,T60,0.549963816
SFPZ35,400_31_3,400,31,S,F,Z,11.16895083,T60,NA
SFPZ37,2800_31_3,2800,31,S,F,Z,11.76011829,T60,0.884344846
SFPZ39,2800_31_3,2800,31,S,F,Z,11.06321455,T60,NA
SFPZ4,280_31_3,280,31,S,F,Z,NA,T60,NA
SFPZ40,280_31_3,280,31,S,F,Z,NA,T60,NA
SFPZ41,2800_28_3,2800,28,S,F,Z,NA,T60,NA
SFPZ42,280_28_3,280,28,S,F,Z,12.1252899,T60,0.623429157
SFPZ43,2800_28_3,2800,28,S,F,Z,12.15526296,T60,0.547088123
SFPZ46,400_28_3,400,28,S,F,Z,7.538313942,T60,1.761003867
SFPZ48,400_28_3,400,28,S,F,Z,8.647031049,T60,NA
